"Gene symbol","GSM96454","GSM96455","GSM96456","GSM96457","GSM96458","GSM96459","GSM96461","GSM96462","GSM96463","GSM96464","GSM96466","GSM96467","GSM96468","GSM96469","GSM96470","GSM96471","GSM96472","GSM96473","GSM96474","GSM96475","GSM96476","GSM96477","GSM96478","GSM96479","GSM96480","GSM96481","GSM96482","GSM96483"
"STAR",1.163663,1.513857,1.967403,1.270046,1.05906,1.628986,1.125505,2.625867,0.742304,1.715726,1.602377,1.376063,2.569916,1.631465,1.269011,2.145371,1.823122,1.336199,1.15176,1.127401,1.39677,2.319477,2.281611,1.216496,1.628097,3.852167,3.439673,1.306624
"STARD3",0.703056,11.4998315,4.3376195,3.922664,2.885008,5.346176,4.342782,4.247106,1.7569105,6.1238385,3.1089975,3.9164155,5.181969,3.431698,6.283955,8.273366,3.1705485,11.6096965,2.79278,5.5991265,3.9180255,8.5687335,8.1092845,5.739159,7.2621015,11.6632295,5.8014385,6.3951245
"STARD3NL",0.73819,2.7935865,1.6964795,1.225428,1.004975,1.0752665,1.0527165,1.20979,1.385087,1.090409,1.0391205,1.344794,1.3590225,1.3665045,1.8033045,2.078464,1.3749355,1.9790085,1.3020955,2.123825,1.6686205,1.48114,1.821592,1.521207,2.1084935,2.131238,1.54824,1.830561
"STARD5",0.525314,0,0.984767,1.149412,0.723003,0.681891,0.686876,0.876177,0.463929,0.859158,1.220245,0.389953,0.863956,0.786387,0.30108,0,0.720241,1.359407,0.40059,0.775059,0.207129,0.51998,0.781878,0.619469,1.053895,0.950828,0.697772,0.479356
"STARD7",0.860992,0.533644285714286,0.739865571428571,0.616298142857143,0.371118285714286,0.691742285714286,0.612261857142857,0.693269142857143,0.651022857142857,0.586519714285714,0.724582,0.541530571428571,0.706388571428571,0.741219285714286,0.471235571428571,0.52239,1.08422342857143,0.488079571428571,1.21737085714286,0.757428857142857,0.402395571428571,0.453366714285714,0.696898571428571,0.664402428571429,0.766119857142857,0.637966571428571,0.651462857142857,0.873421428571429
"STAT1",0.332253,0.082625,0.000441,0.172289,0.568814,0.263584,0,0,0.08204,0.170409,0.284882,0.587435,0.135461,0.062716,0.436805,0.574319,0.949083,0.491583,0,0.799022,0.348872,0.475982,0.951606,0.481351,0.674525,0.755003,0.115941,0.584445
"STAT3",1.32863666666667,0.412902333333333,0.733880333333333,0.896628333333333,0.83789,0.756915333333333,0.871446,0.403938,0.617700333333333,0.934154,0.890249,0.509291333333333,0.610127666666667,0.688103,0.780282333333333,0.996724666666667,1.10317366666667,0.351459666666667,1.869875,0.673601,0.810216333333333,0.670046333333333,0.451723,0.568246333333333,0.765465666666667,0.485249,0.868751333333333,0.763462
"STAT6",1.4735685,4.1423075,1.6412375,1.6869235,1.2881125,1.087036,1.271386,1.296371,1.8696345,1.681229,1.764712,1.294017,1.4912985,1.5867175,1.5995035,2.9399215,3.0020455,1.657906,2.5883255,2.359441,3.112217,1.4012235,1.5100525,1.2633445,1.655262,1.6263065,1.4106965,1.902309
"STAU2",3.899419,1.5504555,1.496171,1.622722,2.5637285,1.6068625,1.7642915,2.0253435,3.3990395,2.039712,2.1860365,1.5248075,3.210664,1.536345,0.621217,1.114976,2.5871,1.203374,0.778372,1.475513,1.0925555,1.604207,2.3154775,1.4568185,3.0213905,0.31744,0.7593245,2.356902
"STC2",0.170474,0.163194,0.485726,0.370814333333333,0.0760786666666667,0.332781,0.249172333333333,0.278739333333333,0.167374,0.219466333333333,0.181249666666667,0.194016666666667,0.290270666666667,0.373981666666667,0.187162666666667,0.190831333333333,0,0.155972666666667,0.238369,0.140324,0.246693,0.159069,0.162481666666667,0.350596666666667,0.195998333333333,0.438572333333333,0.228145,0.182754
"STEAP1",0,0,0,0,0,0,0.02904,0.144682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STIP1",2.117981,1.680934,2.544762,2.900832,2.256405,1.969722,2.208522,3.535707,2.617887,2.154544,3.04393,1.623181,2.614395,1.878577,2.259885,1.32145,2.792213,1.338325,3.342368,1.78294,1.875602,1.40464,1.278538,2.069992,1.495728,2.205834,1.318395,1.497912
"STK10",0.601802,1.66519,0.673075,1.07569,0.801666,0.723786,1.139229,1.66459,0.580613,1.131518,0.887611,1.201755,0.967357,0.427162,1.183168,1.841071,1.375391,0.758841,1.022901,0.782445,1.030826,1.118967,0.773124,0.681567,0.978122,0.691651,0.393131,0.892933
"STK11",0.1010475,1.0085055,0.266939,0.228096,0.3391325,0.1755465,0.1066575,0.154026,0.184586,0.182298,0.185204,0.090398,0.1914865,0.343843,0.364282,0.3264835,0.3326945,0.452881,0.1482525,0.19778,0.126226,0.490441,0.270493,0.36568,0.4586065,0.690998,1.356114,0.377298
"STK16",0.4461085,4.398458,0.805086,0.7780585,0.5679085,1.098232,0.509093,0.4012315,0.6493925,0.8841715,0.357236,0.891895,0.6512005,0.6502815,0.980682,2.8582445,1.007855,1.6799985,1.111926,1.468678,2.6830985,0.933692,1.0120355,0.946031,0.8858355,0.7328445,0.723219,1.4831225
"STK17B",1.388552,0.286937,0.289974,0.395112,0.654076,0.582101,0.859574,0.437114,0.306419,0.194957,0.669467,0.841192,0.615181,0.973615,1.673483,0.34463,0.878138,1.890733,1.126838,1.013955,0.208589,1.245537,1.334985,0.740503,1.096019,1.414007,0.560835,0.744703
"STK25",1.0203095,1.151767,1.561098,1.370803,1.3140405,1.6818575,1.0726135,1.452172,1.6095365,1.8621985,1.8032355,1.9847775,1.653696,1.9933705,1.294683,1.537879,1.305435,1.366998,0.9324725,0.9840875,0.5740835,1.336651,1.621407,1.53089,1.1086815,1.808214,0.765422,1.405828
"STK26",0.437869,0,0.18917,0.703574,0.962247,0,0.919562,0.382564,0.592494,1.184186,0.531713,0.222286,0.532868,0.263542,0.967088,0,0,0.10355,0.121093,0,0.512954,0.163818,0,0,0,0,0,0
"STK3",0,0,0,0,0,0,0.006371,0,0.047352,0.101459,0,0,0,0,0.761221,0,0,0,0,0,0,0,0,0,0,0,0,0
"STK32A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STK32C",0,0,0.042296,0,0,0,0,0,0.279932,0,0.232123,0,0,0.153598,0,0,0,0,0,0,0,0,0,0,0.123597,0,0.954968,0
"STK38",1.207663,0,0.198821,0.249736,0.286996,0.215937,0.306193,0.26531,0.483036,0.204116,0.462899,0.365024,0.147055,0.762553,0.489461,0.631264,0,0.199562,0.168385,0.262477,0.404369,0.23981,0,0.303877,0.278559,0,0,0.46205
"STK4",0.939397,0.071672,1.204414,1.106133,1.451478,0.976105,1.147457,0.918328,0.736323,1.105768,1.921116,0.977437,1.608228,1.559199,1.010999,0.596383,0,0.442906,0.364239,0.614136,0.331314,0.775815,0.507987,1.015307,0.653074,0.370463,0.97723,0.651472
"STK40",4.18172066666667,2.92501233333333,7.30586,4.80491733333333,4.53953533333333,4.79214,5.18329466666667,6.104379,4.09908933333333,4.414163,5.501733,5.33415066666667,5.820669,4.803503,4.78942433333333,4.384696,3.50002933333333,3.473056,3.19494366666667,4.92796366666667,3.703691,4.53403433333333,5.009373,4.95463966666667,5.16572366666667,2.00795866666667,3.35555233333333,4.15725466666667
"STMN1",0,0,0,0,0,0,0,0,0,0.026415,0,0.001721,0.001832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STMN2",0,0.185813,0.262646,0,0,0,0,0,0,0,0,0.150266,0.034982,0.014388,0,0.176698,0.046055,0.13461,0,0.105392,0.197086,0.220697,0,0,0.173924,0,0.090023,0.033353
"STMN3",12.843057,5.769807,4.023986,5.204867,6.044737,2.02867,5.312283,5.231885,9.074374,3.92708,6.621411,5.607467,4.262088,6.615374,9.935759,10.925397,6.20689,1.211204,4.441323,7.13794,9.182581,8.245294,4.109876,12.468002,7.076284,2.229291,20.668465,8.474304
"STMN4",15.761894,20.947926,7.681406,14.168453,6.715597,17.36373,10.839935,7.636458,8.427539,20.527358,12.394192,12.957095,8.117606,8.702615,18.190447,13.276368,25.750057,18.320758,24.759577,28.646666,17.369235,16.462129,14.853489,16.066158,10.858954,17.277617,13.423618,10.507395
"STOM",0.330542,0,0.64686,0.639412,0.159443,0,0.552618,1.961566,0.939595,0.419587,1.072143,1.003298,0.730122,0.506747,0,0.019493,0,0,0,0.088367,0,0,0,0,0,0,0,0
"STOML2",1.36128175,0.3622,0.87070475,1.14111375,0.69962725,0.69010425,1.0869375,0.77584275,1.54491375,0.92351725,1.42873525,0.69804875,1.02474675,0.89068275,0.64854775,0.800651,0.8757145,0.73866825,1.40578975,0.91292025,0.809054,0.67847975,0.61766625,0.702369,1.08143825,0.34540225,0.4852845,0.89900525
"STRA13",5.509872,0.040993,2.429652,2.918523,2.785325,1.74133,3.950388,3.406095,3.4602,3.742941,2.713597,2.901995,2.58098,4.045933,2.418844,0,1.047976,0.557144,1.604786,1.329336,1.472944,2.468571,1.144362,2.486975,1.842153,0.590256,1.246546,2.169847
"STRADB",1.523502,1.494734,0.264794,0.753264,1.07942,0.211582,1.439085,1.829131,4.022653,2.223047,2.804492,0.664588,1.302307,1.401736,0.333157,1.198035,0,0,2.340868,0.873543,0.824967,1.230198,0,1.10915,0.427219,0.901434,1.167791,1.405738
"STRAP",0.1471,0,0.682094,0.787731,0.669375,0.78556,0.688831,0.414474,0.290563,0.795963,0.813689,0.340519,0.71101,0.127778,0,0,0.119937,0.428076,0,0.402356,0,0.091502,0,0.06766,0.203416,0,0,0.231858
"STRBP",0.3011485,1.1156145,0.425704,0.344753,0.328919,0.245137,0.6495225,0.392954,0.236814,0.4970875,0.2251505,0.429279,0.38837,0.3355085,0.393903,0.290764,0.1113655,0.3563045,0.417904,0.381274,0.2149595,0.3357055,0.497516,0.2979635,0.4152165,0.137635,0.1394445,0.527183
"STRIP2",1.215748,1.222255,0.302038,0.361839,1.823718,0.239536,0.873011,0.346178,0.159858,0.078183,0.844754,1.158553,0.6646,0.6246,1.592563,1.517583,0.961979,0,0.396612,1.545259,2.775449,0.596885,0.188539,0.426631,1.88673,0.248481,4.238697,2.022362
"STT3A",0.507982,0.109869,0.776556,0.835542,1.217018,0.934042,1.003885,0.637736,0.618415,0.760785,0.712037,0.509613,0.652864,1.020416,0.749265,0.360777,0.882577,0.506126,0.942336,0.197742,0,0.534426,0.388266,0.575464,0.494059,1.490362,0.508307,0.760909
"STT3B",0,1.938484,0,0,0,0,0,0,0,0,0,0,0,0,0.005859,0.920926,0.337649,0.209308,0,0.363473,0.954806,0.348864,0.964005,0.153989,0,0,1.113156,0
"STUB1",1.0411945,0.10409,0.7654315,0.7490655,0.3615355,0.724377,0.523333,0.2292495,0.6243125,0.7237735,0.5386925,0.497068,0.473149,0.7766025,0.0950615,0.2206605,0.312407,0.038663,0.314852,0.100956,0.169053,0.217253,0.147619,0.337691,0.3828935,0,0.588757,0.120625
"STX10",0.989162,0,0.502538,0.785531,0.327022,0.487342,0.349428,0.3031,0.692687,0.283095,0.973597,0.423884,0.597955,0.509643,0,0,0.72704,0,0.216597,0,0,0.081283,0,0.038163,0.589217,0,0.741052,0
"STX16",0,0.652263,0.397279,0.359792,0.208904,0.539702,0.433486,0.347171,0.135441,0.789837,0.184314,0.022341,0.430541,0.185865,0.18287,0.433917,0.25773,0.702516,0.310377,0.228516,0,0.45749,0.715094,0.344648,0.931804,0.064338,1.585195,0.617056
"STX18",0,0,0.012959,0.064979,0.272093,0,0,0,0.045455,0,0,0.260705,0.029221,0,0,0,0,0,0,0,0,0,0,0.002855,0,0,0,0
"STX1A",0.574164,1.315199,0.937575,0.5108795,0.986133,1.0202555,0.705011,0.7364985,0.772966,0.5270895,0.829873,0.678947,0.691206,0.9796275,0.7488965,2.3969555,1.894135,1.2459285,2.2123115,1.7918355,0.9081835,1.4867445,1.437552,1.31924,1.297684,1.2914505,0.957795,1.28217
"STX3",1.663631,0.936382,2.5373985,2.225428,2.7245345,2.0790495,2.5652075,2.755333,1.782256,1.8412015,2.1827225,2.4831615,2.411275,2.473115,1.4840435,0.6733745,1.248154,1.0902495,1.600777,1.305469,1.1881655,1.6171605,1.1418755,1.464952,1.1729495,1.6576845,0.9017405,1.0911695
"STX4",1.154238,1.230566,1.32615,1.353514,1.437608,1.012249,1.170943,0.981381,1.203386,1.732686,1.391196,1.33015,1.17176,1.232029,1.317701,1.299611,0.978315,0.863398,1.629656,1.774262,1.488846,1.091021,1.254943,1.103572,0.950535,1.750884,0.975054,1.192584
"STX5",0.2130215,1.5183355,0.6676,0.5469535,0.7672575,0.4100575,0.4645065,0.5156795,0.2884425,0.4185855,0.440073,0.438324,0.45603,0.367177,2.151586,2.2569605,2.418511,19.185729,1.145643,2.272568,1.7730385,1.9593435,1.857089,2.5941465,1.7546925,2.8720425,4.146358,1.369694
"STX6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STX7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307104,0,0,0,0,0,0,0
"STX8",0.492402,0,0,0.003962,0,0.16023,0.048407,0.018617,0.350264,0.377801,0.047087,0,0.149812,0,0.242355,0,0.127448,0.309192,0,0.239514,0.643114,0.065941,0.280246,0.224204,0,0,0.178199,0.245168
"STXBP1",0.219006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STXBP2",0.338821,0.247286,0.135795,0.254844,0.219063,0.245833,0.164643,0.174329,0.290671,0.121767,0.27619,0.457708,0.025662,0.949948,0.883065,0.519897,0.063769,0.252162,0.074083,0.203661,0.422404,0.289018,0.220924,0.756282,0.463812,0,0.77344,0.227467
"STXBP6",2.578607,3.704278,2.657619,2.201177,2.340648,2.454099,2.355126,4.046672,2.895567,2.914699,2.11882,2.871904,2.185481,2.503143,3.166638,3.214352,4.377269,3.561763,4.863869,3.778709,6.016456,3.686958,4.110499,3.387138,3.756694,4.769116,2.553952,2.810477
"STYX",9.771537,1.90828,13.408047,10.791532,10.443489,4.92013,11.44037,10.49145,6.859289,6.131174,15.029864,8.942472,10.139416,9.547712,7.002069,8.133469,3.767317,2.0245,5.777896,13.101975,5.048986,5.227361,6.799315,9.138038,12.013327,0,5.988194,5.389277
"SUB1",1.379841,0.189785,1.03620133333333,1.35026333333333,0.877425333333333,0.755314333333333,1.05296666666667,1.07979233333333,1.73544933333333,3.25362866666667,1.542665,1.13469433333333,0.848893666666667,1.687431,0.601084666666667,0.479206666666667,0.940672333333333,0.533474,0.794505,0.597810666666667,0.374682,0.737476333333333,0.652687,0.747544,0.874511,0.333474,0.491669666666667,0.511382333333333
"SUCLG1",0.622377,0.411375,2.440239,2.114219,1.102285,1.703786,1.520832,2.349385,1.281645,1.368079,1.559961,1.42503,2.496902,1.142288,0.728236,0.3721,0,0.796054,0,0.811513,1.575343,0.491686,0.593616,0.270344,0,0.245425,0.359326,0.665036
"SUFU",0.716112,0.126268,1.78168,0.622823,0.469793,0.561317,0.835633,0.365633,0.452877,0.448673,0.630485,0.472132,0.499309,0.885617,0.537261,0.375234,0.672653,1.073543,0.999884,0.957557,0.923238,0.421435,0.269673,0.676107,0.316877,0.914324,0.414637,0.617892
"SUGP1",1.616295,3.1610475,2.3622375,2.3169915,1.8975595,4.479514,2.0139205,3.0391935,2.344104,2.9328335,1.734064,3.457261,2.6380985,2.571904,2.899831,1.867325,1.70535,2.179006,1.620763,1.299065,1.3336905,2.2822925,2.431253,2.3987535,2.279504,2.262116,1.8333305,2.4532705
"SUGP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029557,0,0,0,0,0
"SUGT1",0.696171,0.722631,1.24622,0.96241,0.890934,0.904698,1.148756,1.017526,0.463439,0.876649,1.149799,0.575301,1.481692,0.837392,1.5989,0.518812,0.190655,1.317883,0.057765,0.519393,0.463982,1.143354,1.009734,1.430476,1.099898,1.289226,1.094865,1.467083
"SULF1",3.663556,2.487426,7.644393,5.742161,5.022408,3.520739,4.551438,2.493975,6.593702,4.877857,3.004124,3.990807,3.627287,2.859345,2.230112,2.822036,3.299052,2.456669,4.004707,2.102341,1.326182,2.638551,2.10417,1.410097,2.987228,1.9409,2.338252,2.237507
"SULF2",1.253,0,0.395697,0.047759,0.030676,0.359339,0.46689,0,0.835649,0.444855,0.980675,0.411562,0.275822,0.351848,0.009758,0,0,0.048933,0,0,0.053214,0,0.042241,0.325092,0.026826,0.247961,0.349422,0.32096
"SULT1A1",0.18215,0,0,0,0.003775,0,0.06035,0.018789,0,0,0,0.155567,0.03635,0.554681,0.041488,0.216975,0,0,0,0,0.150734,0,0,0.260655,0.088278,0,0.630758,0.217172
"SULT1B1",0.257133,0,0,0,0.049834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SULT1C2",0,0,0,0.010199,0.368407,0,0,0.060127,0.134722,0,0,0.112365,0.099755,0.050041,0,0,0.7328,0,0.13098,0.073524,0,0,0.000194,0.301125,0,0,0,0.128643
"SUMF2",0,0,0,0,0,0.218143,0,0.145794,0.601721,0.371966,0,0,0.180832,0.568468,0,0,0.111725,0.158758,0,0,0,0.604564,0,0,0,0,0,0
"SUMO1",0.509349,0.642763,0.052072,0,0.60715,0.137874,0.013962,0.330127,0.484696,0.557741,0.433058,0,0.133538,0.153165,0,0,0.077065,0.471347,0,0.490514,0.44981,0.190482,0.194682,0,0.306968,0,0.74002,0.313282
"SUMO2",2.335647,0,1.2316625,1.499933,0.9527855,1.139627,0.8270465,0.63202,1.211639,1.21643,1.1782965,1.3928145,0.754866,1.105794,0,0,0.060635,0.0710025,0,0.0242395,0,0.3053455,0.118742,0.141553,0.757659,0,0,0
"SUMO3",4.3773635,2.563058,4.88837,4.3606605,3.8101655,4.0563025,5.0281485,5.210901,2.787144,4.7235505,3.731224,6.0099325,4.632226,3.78614,3.232789,3.132705,2.592205,3.7363105,3.154481,2.986375,1.650321,3.9867895,3.4720955,2.6518645,3.783842,4.4161,2.6738415,3.2891775
"SUN1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SUPT4H1",0.782047,0,0.563088,0.629869,0.675603,0.776074,0.89622,0.348186,0.361441,0.633157,0.530478,0.726636,0.782417,0.936827,1.150237,0.241584,0.36218,0.733807,0.169673,0.318058,0.639113,0.549068,0.51925,0.499893,0.507234,0.610667,0.482346,0.527681
"SURF2",0.261617,0.640235,0.287735,0.223113,0.464279,0.24468,0.34804,0.406346,0.382901,0.231077,0.1916,0.208821,0.401946,0.219926,0.183051,0.484164,0.270716,0.287932,0.135569,0.750447,0.712412,0.438882,0.254007,0.502225,0.185832,0,0,0.617346
"SURF6",0.351905,0,0.5220365,0.3289585,0.370231,0.2331065,0.194058,0.425942,0.3470525,0.3668085,0.327512,0.2899215,0.4706065,0.315997,0.163698,0,0,2.146182,0.06393,0.092533,0.2144955,0.0040495,0.1402915,0.209035,0.0791015,0.0317515,0.3920355,0.4129085
"SUSD4",1.432046,0.271612,0.970542,1.554259,2.304208,1.450132,1.508892,1.691409,1.975816,1.571722,1.535886,1.792075,1.321925,1.268117,0.983637,1.839039,1.262909,0.725268,0.782704,1.543034,1.212983,0.912862,0.703041,0.810407,0.429182,0.00532,0.922808,1.115217
"SUV39H1",0,0,0,0,0,0,0,0,0.022687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SUV39H2",5.090415,4.358432,4.616882,3.76733,4.463224,3.523601,4.942367,4.798507,2.038049,3.423573,4.257595,3.646813,4.097497,3.405911,2.649799,5.487257,4.508903,3.363489,4.686493,3.753432,2.135952,4.017188,2.897405,2.969742,4.735788,3.288659,3.024838,3.367998
"SUZ12",0.608738,0.331739,0.352562,0.077183,0.066085,0,0,0.040669,0.080585,0.036231,0.121457,0,0.139646,0,0,0,0,0,0,0,0.120503,0,0,0,0,0,0.291796,0
"SVIL-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039603,1.202423,0,0,0,0,0,0,0,0,0,0,0,0
"SWAP70",1.972968,3.6072295,2.2771905,2.103386,3.741039,4.0422575,2.65085,3.7417885,3.4443235,2.490197,2.4438925,3.146331,2.8267255,2.969223,2.2197085,1.892281,1.8298435,2.948362,1.9835335,2.776454,3.462778,2.6160025,3.018313,2.295621,2.1377065,3.0906775,2.451034,2.9577125
"SYAP1",0.714267,0.772474,0.632509,0.665431,0.310848,0.627237,0.632241,0.306963,0.229467,0.365495,0.504486,0.254834,0.611784,0.561188,0.561464,0.428258,1.66143,0.095954,0.053732,0.556115,4.123033,0.862676,0.586198,0.575607,1.091671,0.718293,0,0.718151
"SYBU",0.046876,0,0,0,0,0,0.06166,0.071487,0.071932,0,0.393109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048561,0,0
"SYDE1",0.171792,0.038132,0.017556,0.181652,0.526217,0.147358,0.347053,0.246264,0.929374,0.234755,0.433523,0.214286,0.206132,0.22923,0.066238,0,0.4874,0,0.865629,0.35181,0.533381,0,0.101686,0.167941,0,0.452048,0,0.135781
"SYF2",0.217818,0.176756,0.503839,0.659894,0.268623,0.850781,0.449984,0.053479,0.299108,0.797638,0.599861,0.481097,0.526887,0.143701,0.300512,0.740941,0.494398,0.852294,0.99542,0.180731,0.05373,0.516987,0.877748,0.56886,0.641397,0.511304,0.250486,0.22831
"SYK",2.37444166666667,2.908817,4.161022,2.62110033333333,2.857817,2.75240066666667,2.157579,2.09791566666667,2.403558,2.093797,2.20638333333333,2.868154,2.73832566666667,2.28881033333333,1.64096566666667,1.74200733333333,2.221721,2.044727,2.166411,2.31869033333333,1.70269133333333,2.247548,1.93122466666667,1.766377,2.29614233333333,2.357737,1.775842,2.04935466666667
"SYNGR1",0.298976,0,0.830536,0.686368,0.225997,0.052967,0.462544,0.354454,0.274605,0.449483,0.479496,0.370031,0.474435,0.727581,0,0,0,0.412234,0,0,0,0,0,0,0.228235,0,0,0
"SYNGR2",3.011698,1.176626,2.775119,3.012571,2.467634,2.330903,2.909209,3.039178,2.666492,3.016054,3.048644,2.180057,2.559688,2.641708,1.167369,0.951166,2.287486,2.015599,1.849428,1.650734,1.248939,1.555121,1.515309,1.371809,1.328862,2.507356,0.56965,1.143786
"SYNGR3",0.0620445,0.37617,0.204782,0.3929625,0.2203345,0.1857895,0.245644,0.1658625,0.200263,0.1930375,0.360496,0.0990915,0.180777,0.3306445,0.177619,0.2847355,0.135412,0.1044745,0.1165015,0.267607,0.194445,0.309023,0.1374885,0.2225505,0.156107,0.395818,0,0.1811855
"SYNJ2BP",0,0.020333,0,0,0,0.3339,0,0,0,0,0,0.001013,0,0,0,0,0.205111,0,0.290211,0,0,0,0,0,0,0,0.624375,0
"SYPL1",0.115287,0.226318,0.573958,0.469566,0.920222,0.861879,1.065223,0.533683,0.430309,0.40969,0.587118,0.560138,0.61015,0.395486,0.097696,0,0.42866,0.894379,0.317134,0,0.024999,0.534814,0.105303,0.581919,0.496795,0.07222,0.437091,0.100624
"SYT11",0.352538,0,0,0.093057,0.1846725,0.0395695,0.213049,0.150963,0.6405575,0.2885685,0.1018055,0,0.0279415,0.1197415,0,0.0633285,0,0,0,0,0,0,0.0490415,0,0,0,0.2501445,0
"SYT17",0.646668,0.044837,0.827621,0.550373,0.68688,0.531126,0.695872,0.492525,0.543866,0.491714,0.518767,0.56008,0.56614,0.689026,0.48405,0.443019,2.022351,0,1.252382,0.520462,0.381811,0.337415,0.334446,0.260452,0.484562,0.901529,0,0.171939
"SYTL1",1.804628,2.295735,3.259744,2.464641,1.629016,2.481396,2.229834,2.735402,1.83068,2.200759,2.035965,2.134569,1.904574,2.134385,2.348303,1.543937,2.1111,1.835499,2.861285,1.600158,1.126528,1.80133,1.970482,2.336164,1.968507,2.271735,1.551567,2.262571
"SYTL2",0.498893,0,0.817748,1.30275,0.773493,1.012243,0.629764,0.381123,0.388397,1.064271,0.640698,0.837546,0.944959,0.506076,0.290542,0.290699,0.143585,0.589851,0,0.238256,0.462998,0.620944,0.342718,0.898955,1.05973,0.639944,0.698982,0.553611
"SYTL4",12.61753,4.681702,14.695078,16.326151,14.78903,12.143678,12.799247,9.173228,9.823569,8.647088,12.401636,15.9564,10.035145,10.305872,7.502994,4.478425,4.415759,7.730782,4.829682,6.229116,3.962822,6.724709,6.125944,6.218146,5.994938,6.439009,3.975099,6.112792
"TACC2",0.942052,0.530972,0.350386,0.347612,0.091904,0.397706,0.096462,0.246798,0.518003,0.508768,0.107188,0.36196,0,0.203162,0.614374,0.328153,0.399408,0,0.753356,0.250364,0,0.052915,0.171766,0,0.022645,0,0.468119,0.159998
"TACO1",98.9682755,54.1960185,109.9852425,99.763859,124.296172,80.5544975,113.908128,114.3016065,86.6185715,90.2708875,120.514164,92.5091705,113.036512,72.292108,36.196221,72.111871,62.15983,37.0071125,78.665587,93.8011795,58.5057735,38.009052,56.680846,66.7895415,96.017485,25.7603695,74.0973445,71.0436945
"TACSTD2",0.285192,0,0.129621,0.137312,0.013895,0.087296,0.050263,0.254482,0,0,0,0.281503,0.050644,0.001183,0,0,0,0.210538,0,0,0,0,0,0,0,0,0,0
"TADA1",15.932954,14.700862,27.050538,15.648344,19.198748,18.636212,19.381918,38.897679,13.080075,23.800073,18.86772,24.025873,26.513413,20.366696,21.777237,18.107823,15.708844,19.415313,21.765292,13.970434,12.11836,17.321448,16.976179,18.264771,11.231343,23.622293,13.94161,14.594725
"TADA2A",0.291372,0,0.0743635,0.082907,0.050153,0.0452575,0,0.052111,0.0536355,0.000218,0.0913015,0.060324,0,0.111903,0,0.2819175,0,0,0.2443895,0.028641,0.040141,0,0,0.087955,0,0,0.2680075,0
"TADA2B",1.231597,59.405328,0.460529,0.467408,0.835986,1.079876,0.700016,0.598416,1.005194,0.668039,0.124896,0.700172,0.719963,0.505702,13.332437,31.258061,25.884709,16.155852,27.745299,18.868765,33.991385,15.248347,14.66521,13.814715,12.031668,19.994719,9.733522,14.448881
"TADA3",2.5456725,2.730806,2.986058,2.764998,2.8928975,2.7326685,2.525068,3.021606,3.099629,3.3047935,2.96572,3.748925,3.341719,2.823304,2.9949595,2.1084675,4.092132,2.619035,5.6859055,3.239213,3.247643,2.2663875,2.0448675,2.115953,2.0454665,3.29485,2.1979715,2.130595
"TAF10",0,0.037849,0,0,0,0,0,0,0,0,0,0,0,0,0.005611,0,0,0.160375,0,0,0,0,0,0.304515,0.003228,0.087976,0,0.269403
"TAF11",3.327143,0.837199,1.911612,1.755712,1.667596,1.291829,2.464466,1.519196,2.542237,1.850035,2.645908,1.548704,2.188124,1.633848,1.050877,1.104092,2.126042,1.445184,2.368199,1.256709,1.507313,1.685991,1.451254,2.02716,1.76653,0.58321,0.811275,2.476443
"TAF12",0.057134,0.232186,0.324754,0.159018,0.210306,0.11924,0.041408,0.112391,0,0.052772,0.063039,0.018822,0.138478,0,0.20363,0,0.020292,0.539757,0.344016,0.051895,0.242543,0.487961,0.411183,0.631173,0.025797,0.564981,0,0.032562
"TAF1A",0.329695,14.974948,0.05525,0.063849,0.015367,0.395034,0.070786,0.157767,0.817154,0.611069,0.211571,0.020481,0.137028,0.377204,6.32835,14.880087,10.099998,6.221574,9.306806,7.173738,13.95933,6.147949,8.37628,6.219977,4.942882,8.463046,6.519625,5.982945
